0.003,1456.0,-112.0,-144.0
0.043,1376.0,-64.0,-160.0
0.079,1344.0,-80.0,-128.0
0.115,1216.0,-48.0,-144.0
0.115,1216.0,-48.0,-144.0
0.151,1120.0,-32.0,-128.0
0.151,1120.0,-32.0,-128.0
0.187,1024.0,-16.0,-112.0
0.187,1024.0,-16.0,-112.0
0.222,928.0,0.0,-96.0
0.258,864.0,16.0,-96.0
0.294,832.0,16.0,-64.0
0.33,816.0,16.0,-64.0
0.366,832.0,0.0,-48.0
0.402,880.0,16.0,-80.0
0.437,976.0,-16.0,-48.0
0.474,1008.0,-48.0,-64.0
0.51,1120.0,-64.0,-48.0
0.617,1376.0,-112.0,-48.0
0.617,1376.0,-112.0,-48.0
0.653,1408.0,-128.0,-112.0
0.688,1424.0,-160.0,-96.0
0.73,1392.0,-160.0,-112.0
0.73,1392.0,-160.0,-112.0
0.766,1344.0,-160.0,-112.0
0.802,1264.0,-160.0,-112.0
0.838,1184.0,-160.0,-112.0
0.874,1056.0,-144.0,-128.0
0.909,976.0,-144.0,-80.0
0.946,912.0,-144.0,-112.0
0.982,848.0,-144.0,-112.0
1.053,816.0,-128.0,-96.0
1.089,848.0,-144.0,-80.0
1.125,928.0,-112.0,-96.0
1.16,960.0,-144.0,-80.0
1.196,1072.0,-128.0,-112.0
1.232,1168.0,-144.0,-96.0
1.232,1168.0,-144.0,-96.0
1.268,1264.0,-144.0,-96.0
1.304,1360.0,-112.0,-96.0
1.304,1360.0,-112.0,-96.0
1.34,1376.0,-96.0,-112.0
1.375,1424.0,-128.0,-80.0
1.418,1392.0,-96.0,-96.0
1.388,1344.0,-80.0,-96.0
1.424,1280.0,-80.0,-80.0
1.46,1200.0,-48.0,-96.0
1.46,1200.0,-48.0,-96.0
1.496,1104.0,-48.0,-64.0
1.603,880.0,0.0,-64.0
1.639,848.0,16.0,-64.0
1.674,848.0,0.0,-80.0
1.746,896.0,-16.0,-96.0
1.782,944.0,-32.0,-80.0
1.818,1024.0,-32.0,-96.0
1.854,1120.0,-64.0,-112.0
1.889,1232.0,-64.0,-112.0
1.925,1296.0,-96.0,-144.0
1.925,1296.0,-96.0,-144.0
1.962,1312.0,-112.0,-128.0
1.998,1376.0,-112.0,-128.0
2.033,1376.0,-144.0,-112.0
2.075,1360.0,-144.0,-128.0
2.111,1296.0,-160.0,-112.0
2.146,1216.0,-160.0,-112.0
2.182,1120.0,-144.0,-80.0
2.182,1120.0,-144.0,-80.0
2.218,1008.0,-160.0,-96.0
2.254,992.0,-144.0,-80.0
2.29,912.0,-144.0,-64.0
2.326,848.0,-144.0,-64.0
2.434,848.0,-128.0,-64.0
2.47,912.0,-144.0,-48.0
2.505,992.0,-128.0,-64.0
2.541,1072.0,-128.0,-80.0
2.577,1168.0,-144.0,-96.0
2.612,1248.0,-112.0,-112.0
2.648,1280.0,-112.0,-96.0
2.684,1344.0,-112.0,-128.0
2.72,1360.0,-112.0,-112.0
2.759,1344.0,-112.0,-144.0
2.798,1296.0,-32.0,-128.0
2.834,1232.0,-80.0,-96.0
2.869,1152.0,-32.0,-128.0
2.905,1056.0,-48.0,-96.0
2.941,1024.0,-16.0,-112.0
2.977,960.0,-16.0,-96.0
3.013,896.0,0.0,-80.0
3.049,848.0,0.0,-80.0
3.12,864.0,0.0,-64.0
3.156,896.0,-16.0,-64.0
3.192,976.0,-16.0,-64.0
3.228,1056.0,-48.0,-64.0
3.264,1120.0,-64.0,-80.0
3.3,1216.0,-80.0,-80.0
3.335,1248.0,-96.0,-96.0
3.407,1344.0,-128.0,-96.0
3.449,1328.0,-144.0,-112.0
3.485,1296.0,-144.0,-112.0
3.521,1232.0,-144.0,-112.0
3.557,1168.0,-144.0,-96.0
3.557,1168.0,-144.0,-96.0
3.592,1136.0,-144.0,-96.0
